FORM,COLL_NUM,DRAINAGE,SYSTEM,COUNTRY,STATE,COUNTY,STREAM,DATE,SPM.,SL,TL,WT,SEX,STAGE,GONAD,TUBERCLES,VERT,LL_SC,CB_SC,CB_U,CB_L,CP_SC,CP_ROW,PD_SC,BR_SC,P1,P2_L,P2_R,D,A,C,GR,GR_L,CAUD_Z,SCBASE_ANT,SCBASE_POS,D_MARG,PRE_D,PRE_P1,PRE_P2,PRE_A,SNT_L,PORB_L,HD_L,CP_L,CP_D,BD_D_ORG,HD_D_OCC,BD_W,HD_W,ORB_L,LIP_W,LIP_L,D_HT,P1_L,P2_L_O,P2_L_I,A_L,UCL,LCL,LIP_A,U_LIP_P,L_LIP_P,L_LIP_TR_%,MED_PROL,GUT_X,GUT_L,ABDCAV_L,GASBLD_TL,GB_CH_1,GB_CH_2,GB_CH_3,GB_TAIL,ST_PORE,ST_INT,ST.INT,ST_CPL,ST%ABS,PO_PORE,PO_INT,PO.INT,PO_CPL,PO%ABS,SO_PORE,SO_INT,SO.INT,SO_CPL,SO%ABS,IO_PORE,IO_INT,IO.INT,IO_CPL,IO%ABS,PM_PORE,PM_INT,PM.INT,PM_CPL,PM%ABS,TEETH,ARCH_L,ARCH_W,BASE_L,BASE_W,TOOTHROW_L,TEETH_.,TEETH_1/2.,TEETH BLW HEEL,TOOTH_HT,CROWN_L,CROWN_W,T BASE WID
01  con,"USNM 36510,-61-63",01 Brazos,.,USA,TX,Bell,Lampasas R,.,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,"USNM 36510,-61-63",01 Brazos,.,USA,TX,Bell,Lampasas R,.,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,"USNM 36510,-61-63",01 Brazos,.,USA,TX,Bell,Lampasas R,.,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,"USNM 36510,-61-63",01 Brazos,.,USA,TX,Bell,Lampasas R,.,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,"USNM 36510,-61-63",01 Brazos,.,USA,TX,Bell,Lampasas R,.,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,"USNM 36510,-61-63",01 Brazos,.,USA,TX,Bell,Lampasas R,.,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,"USNM 36510,-61-63",01 Brazos,.,USA,TX,Bell,Lampasas R,.,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,"USNM 36510,-61-63",01 Brazos,.,USA,TX,Bell,Lampasas R,.,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,"USNM 36510,-61-63",01 Brazos,.,USA,TX,Bell,Lampasas R,.,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,"USNM 36510,-61-63",01 Brazos,.,USA,TX,Bell,Lampasas R,.,.,0,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TNHC 1012,01 Brazos,.,USA,TX,Bell,Salado Cr,19510303,33,122,0,0,.,.,.,.,0,44,34,13,19,16,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,27.8,17.2,14.4,0,20.8,0,20.8,6.1,8.1,4.8,0,22.9,0,0,0,0,0,157,28,19,999,99,,,,,,,,.,11,yes,3,?,999,2,?,999,no,90,18,no,0,no,33,25,yes,2,no,33,14,no,0,no,33,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TNHC 1012,01 Brazos,.,USA,TX,Bell,Salado Cr,19510303,31,106,0,0,.,.,.,.,0,47,32,13,17,16,0,0,0,16,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,24.9,13.8,11.3,0,17.8,0,17.8,5.6,6.9,3.6,0,19.4,0,0,0,0,0,163,28,17,999,99,,,,,,,,.,0,na,0,na,100,0,na,0,na,100,4,yes,1,no,90,0,na,0,na,100,7,no,0,no,60,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TNHC 1012,01 Brazos,.,USA,TX,Bell,Salado Cr,19510303,10,81.2,0,0,.,.,.,.,0,45,33,13,18,16,0,0,0,15,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,19.4,11.1,9,0,14.4,0,14.2,5,5.6,2.8,0,15.6,0,0,0,0,0,180,31,16,999,99,,,,,,,,.,0,na,0,na,100,0,na,0,na,100,0,na,0,na,100,0,na,0,na,100,2,no,0,?,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TNHC 1012,01 Brazos,.,USA,TX,Bell,Salado Cr,19510303,12,64.6,0,0,.,.,.,.,0,45,34,13,19,16,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,16.1,9,7.2,0,11.5,0,11.1,4.5,3.9,1.9,0,12.1,0,0,0,0,0,0,30,18,999,99,,,,,,,,.,0,na,0,na,100,0,na,0,na,100,0,na,0,na,100,0,na,0,na,100,0,na,0,na,100,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,39,0,0,.,.,.,.,0,45,33,0,0,16,0,0,0,16,9,9,13,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,40,0,0,.,.,.,.,0,45,35,0,0,16,0,0,0,16,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,35,0,0,.,.,.,.,0,43,32,0,0,16,0,0,0,16,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,35,0,0,.,.,.,.,0,43,33,0,0,16,0,0,0,17,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,38,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,17,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,0,0,0,.,.,.,.,0,45,36,0,0,16,0,0,0,16,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,34,0,0,.,.,.,.,0,44,34,0,0,16,0,0,0,17,9,9,13,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,35,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,34,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,29,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,34,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,32,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,35,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,33,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,30,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,34,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,32,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 16649,01 Brazos,.,USA,TX,PaloPinto,trib Brazos R,19700613,.,37,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,USNM 36507,02 Colorado,.,USA,TX,Austin,Colorado R,.,.,195,0,0,.,.,.,.,0,45,35,15,18,16,0,0,0,18,9,9,12,0,0,25,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,18,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,USNM 36508,02 Colorado,.,USA,TX,Austin,Colorado R,.,.,210,0,0,.,.,.,.,0,43,33,14,17,16,0,0,0,16,9,9,12,0,0,25,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,18,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,USNM 36567,02 Colorado,.,USA,TX,Austin,Colorado R,.,.,207,0,0,.,.,.,.,0,46,33,14,17,16,0,0,0,17,9,9,12,0,0,26,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,USNM 36567,02 Colorado,.,USA,TX,Austin,Colorado R,.,.,165,0,0,.,.,.,.,0,44,32,13,17,16,0,0,0,15,9,9,12,0,0,26,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,USNM 36567,02 Colorado,.,USA,TX,Austin,Colorado R,.,.,88,0,0,.,.,.,.,0,42,33,0,0,16,0,0,0,16,10,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,CU 51117,02 Colorado,.,USA,TX,Kimble,N Llano R,19390606,.,143,0,0,.,.,.,.,0,44,36,15,19,16,0,0,100,16,9,8,13,0,0,25,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,8,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,CU 26585,02 Colorado,.,USA,TX,Kimble,Johnson Fk LlanoR,19390312,.,265,0,0,M,.,.,notubs,0,44,36,15,19,16,0,0,0,17,10,9,12,0,0,26,0,9,9,9,.,0,0,0,0,0,0,59.1,37.5,29.7,0,47.5,0,45.8,10.4,16.8,8.3,0,58.2,0,0,0,0,0,131,28,19,999,99,8,,,133.7,29.7,57.3,45.4,.,27,yes,4,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,CU 26585,02 Colorado,.,USA,TX,Kimble,Johnson Fk LlanoR,19390312,.,217,0,0,.,.,.,.,0,45,33,13,18,16,0,0,0,0,9,9,12,0,0,26,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,8,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,CU 26585,02 Colorado,.,USA,TX,Kimble,Johnson Fk LlanoR,19390312,.,198,0,0,.,.,.,.,0,44,32,13,17,16,0,0,100,0,9,9,12,0,0,26,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,8,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,CU 26585,02 Colorado,.,USA,TX,Kimble,Johnson Fk LlanoR,19390312,.,160,0,0,.,.,.,.,0,0,35,14,19,16,0,0,100,0,9,9,12,0,0,26,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,8,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TNHC 2065,02 Colorado,.,USA,TX,Menard,San Saba R,19520210,.,105.5,0,0,.,.,.,.,0,44,34,14,18,16,0,0,0,16,8,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,24.7,14.8,11.9,0,18.1,0,17.4,5.8,7,4,0,23,0,0,0,0,0,142,27,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 24987,02 Colorado,.,USA,TX,Kimbell,Llano R,19720611,.,52,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,17,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,NLU 24987,02 Colorado,.,USA,TX,Kimbell,Llano R,19720611,.,40,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,17,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TGFC,02 Colorado,.,USA,TX,.,San Saba R,19710618,.,50,0,0,.,.,.,.,0,43,36,0,0,16,0,0,0,16,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TGFC,02 Colorado,.,USA,TX,.,San Saba R,19710618,.,0,0,0,.,.,.,.,0,43,36,0,0,16,0,0,0,17,9,9,13,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TGFC,02 Colorado,.,USA,TX,.,San Saba R,19710618,.,0,0,0,.,.,.,.,0,45,36,0,0,16,0,0,0,14,9,9,11,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TGFC,02 Colorado,.,USA,TX,.,San Saba R,19710618,.,0,0,0,.,.,.,.,0,44,36,0,0,16,0,0,0,17,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TGFC,02 Colorado,.,USA,TX,.,San Saba R,19710618,.,40,0,0,.,.,.,.,0,0,0,0,0,0,0,0,0,16,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,UMMZ-CAS-IU 3354,02 Colorado,.,USA,TX,Austin,Colorado R,.,.,193.5,0,0,.,.,.,.,0,45,32,13,17,16,0,0,0,15,9,8,12,0,0,25,0,9,9,9,.,0,0,0,0,0,0,43,26.1,22.2,0,34.7,0,32.7,8.2,0,0,0,45.9,0,0,0,0,0,0,31,20,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,UMMZ-CAS-IU 3354,02 Colorado,.,USA,TX,Austin,Colorado R,.,.,124,0,0,.,.,.,.,0,43,33,13,18,16,0,0,0,16,9,9,12,0,0,0,0,9,9,9,.,0,0,0,0,0,0,31,18,14.6,0,23.3,0,22,7,0,0,0,30.2,0,0,0,0,0,0,0,0,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TU 27746,02 Colorado,.,USA,TX,Kimble,N llano R,19630710,.,170,0,0,.,.,.,.,0,46,0,0,0,16,0,0,0,17,10,10,12,0,0,27,0,9,9,9,.,0,0,0,0,0,0,41.2,24.5,19.1,0,32.6,0,30.3,8.2,12,7.1,0,33.2,0,0,0,0,0,119,32,19,999,99,12,,,78.9,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
01  con,TU 27746,02 Colorado,.,USA,TX,Kimble,N Llano R,19630710,.,152,0,0,.,.,.,.,0,42,33,13,18,16,0,0,0,17,9,9,13,0,0,25,0,9,9,9,.,0,0,0,0,0,0,37,20.6,17.7,0,29.6,0,27.8,7.3,10.1,4.8,0,32.2,0,0,0,0,0,103,31,19,999,99,,,,,,,,.,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,999,.,999,.,999,.,0,0,0,0,0,0,0,0,0,0,0,0
